#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15037,2020-06-15,68.12589977943226,5.198174767800246,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-06-15,111.03578508018425,8.472305220120719,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-06-15,84.75318993908981,6.466878160264202,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-06-15,92.62435382574053,7.067467446296077,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-06-15,43.69306253263767,3.333888813511803,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-06-22,143.68271404547747,10.963346702772656,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-06-22,95.23838131494436,7.266924213556536,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-06-22,133.95757511503191,10.221294532228608,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-06-22,80.7029889694813,6.157837801855677,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-06-22,131.53469924883365,10.036423106912235,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-06-22,100.39993269707561,7.660763359082209,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-06-22,109.72423453203108,8.372230667150736,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-06-22,51.75947407712462,3.949375979083213,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-06-29,156.57514175203744,11.947070846114713,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-06-29,103.783973971303,7.918974083958303,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-06-29,145.97738114660504,11.138435481991742,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-06-29,87.94434335163074,6.710371063887591,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-06-29,143.33710437623785,10.93697582961038,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-06-29,109.40866337591592,8.348151806886515,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-06-29,119.56962039322867,9.123457976127662,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-06-29,56.40377163304135,4.30374737744251,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-07-02,159.4589742653469,12.167114404493857,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-07-02,105.69548811812007,8.064827344442909,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-07-02,148.66602196945692,11.343585431280864,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-07-02,89.56411998974312,6.83396403039473,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-07-02,145.977116049473,11.13841525442444,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-07-02,111.42377418565653,8.501909749158532,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-07-02,121.7718777569176,9.291495663661975,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-07-02,57.44262766528588,4.383014663917615,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-07-03,162.00353236532584,12.36127048541663,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-07-03,107.38211824766454,8.19352139781168,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-07-03,151.0383521072674,11.524600092418325,2020-11-16 10:41:26.813055,milano
