#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SS04,SS0403,2020-06-20,15,0.305291723202171,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-20,1772,36.065128900949816,2020-07-23 10:21:10.986163,milano
SS10,SS1010,2020-06-20,3,0.06105834464043419,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-21,1773,36.08548168249663,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-06-21,18,0.3663500678426052,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-22,20,0.407055630936228,2020-07-23 10:21:10.986163,milano
SS08,SS0806,2020-06-22,2,0.0407055630936228,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-22,1779,36.20759837177749,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-06-22,19,0.3867028493894166,2020-07-23 10:21:10.986163,milano
SS03,SS0303,2020-06-23,22,0.4477611940298508,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-06-23,3,0.06105834464043419,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-23,1785,36.32971506105836,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-24,25,0.508819538670285,2020-07-23 10:21:10.986163,milano
SS03,SS0307,2020-06-24,14,0.28493894165535955,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-24,1795,36.53324287652647,2020-07-23 10:21:10.986163,milano
SS03,SS0303,2020-06-24,24,0.4884667571234736,2020-07-23 10:21:10.986163,milano
SS04,SS0408,2020-06-24,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS03,SS0307,2020-06-25,16,0.3256445047489823,2020-07-23 10:21:10.986163,milano
SS03,SS0303,2020-06-25,25,0.508819538670285,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-25,29,0.5902306648575305,2020-07-23 10:21:10.986163,milano
SS06,SS0609,2020-06-25,8,0.1628222523744912,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-25,1799,36.61465400271372,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-26,1808,36.79782903663502,2020-07-23 10:21:10.986163,milano
SS06,SS0609,2020-06-26,9,0.18317503392130258,2020-07-23 10:21:10.986163,milano
SS01,SS0106,2020-06-26,18,0.3663500678426052,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-06-28,4,0.0814111261872456,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-28,30,0.6105834464043419,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-29,1819,37.02170963364995,2020-07-23 10:21:10.986163,milano
SS05,SS0502,2020-06-29,3,0.06105834464043419,2020-07-23 10:21:10.986163,milano
SS10,SS1010,2020-06-29,4,0.0814111261872456,2020-07-23 10:21:10.986163,milano
SS09,SS0903,2020-06-29,22,0.4477611940298508,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-29,31,0.6309362279511533,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-06-30,7,0.1424694708276798,2020-07-23 10:21:10.986163,milano
SS01,SS0106,2020-06-30,19,0.3867028493894166,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-06-30,33,0.6716417910447762,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-06-30,20,0.40705563093622804,2020-07-23 10:21:10.986163,milano
SS09,SS0903,2020-06-30,26,0.5291723202170964,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-06-30,1828,37.20488466757125,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-01,8,0.1628222523744912,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-07-01,26,0.5291723202170964,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-01,1838,37.40841248303936,2020-07-23 10:21:10.986163,milano
SS08,SS0807,2020-07-01,34,0.6919945725915876,2020-07-23 10:21:10.986163,milano
SS10,SS1010,2020-07-02,5,0.101763907734057,2020-07-23 10:21:10.986163,milano
SS01,SS0106,2020-07-02,20,0.40705563093622804,2020-07-23 10:21:10.986163,milano
SS04,SS0404,2020-07-02,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS03,SS0311,2020-07-02,2,0.0407055630936228,2020-07-23 10:21:10.986163,milano
SS03,SS0307,2020-07-02,18,0.3663500678426051,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-02,1847,37.591587516960665,2020-07-23 10:21:10.986163,milano
SS07,SS0701,2020-07-02,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-03,1852,37.693351424694725,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-07-03,29,0.5902306648575306,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-03,11,0.22388059701492538,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-04,1861,37.87652645861603,2020-07-23 10:21:10.986163,milano
SS04,SS0403,2020-07-05,21,0.42740841248303946,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-06,17,0.34599728629579374,2020-07-23 10:21:10.986163,milano
SS03,SS0310,2020-07-06,1,0.0203527815468114,2020-07-23 10:21:10.986163,milano
SS02,SS0208,2020-07-06,30,0.610583446404342,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-06,1866,37.97829036635009,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-07,1871,38.08005427408415,2020-07-23 10:21:10.986163,milano
SS03,SS0307,2020-07-07,19,0.3867028493894165,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-07,21,0.42740841248303935,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-08,1876,38.18181818181821,2020-07-23 10:21:10.986163,milano
SS05,SS0502,2020-07-08,4,0.0814111261872456,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-09,23,0.4681139755766621,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-10,25,0.508819538670285,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-10,1880,38.26322930800546,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-11,1881,38.28358208955227,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-12,1882,38.30393487109908,2020-07-23 10:21:10.986163,milano
SS07,SS0707,2020-07-13,30,0.6105834464043419,2020-07-23 10:21:10.986163,milano
SS01,SS0101,2020-07-13,1887,38.40569877883314,2020-07-23 10:21:10.986163,milano
